hero,pick_total,pick_wins,pick_losses,ban_count,win_rate,tournament_year,tournament_title,tournament_url,Lane,Role_Normalized
bruno,20,8,12,7,40.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Marksman
cici,19,10,9,14,52.63,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
kaja,19,9,10,11,47.37,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Fighter
clint,19,6,13,11,31.58,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Marksman
lapu-lapu,18,11,7,11,61.11,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
akai,17,7,10,12,41.18,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Tank
moskov,15,10,5,14,66.67,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Marksman
guinevere,15,9,6,3,60.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
rafaela,15,6,9,10,40.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Other
nolan,13,7,6,33,53.85,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Jungle,Assassin
masha,13,6,7,41,46.15,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
tigreal,12,4,8,10,33.33,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Tank
benedetta,11,6,5,9,54.55,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Assassin
ling,10,5,5,7,50.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Jungle,Assassin
joy,9,6,3,14,66.67,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Jungle,Assassin
chip,9,5,4,13,55.56,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Tank
pharsa,9,4,5,0,44.44,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Mage
nana,7,5,2,9,71.43,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Mage
lolita,7,4,3,1,57.14,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Tank
xavier,6,3,3,4,50.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Mage
floryn,6,0,6,14,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Other
thamuz,5,3,2,6,60.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
brody,5,1,4,1,20.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Marksman
odette,4,3,1,5,75.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Mage
alpha,4,2,2,0,50.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Jungle,Fighter
helcurt,4,2,2,1,50.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Jungle,Assassin
gord,4,1,3,0,25.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Mage
fanny,4,0,4,8,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Jungle,Assassin
irithel,3,3,0,1,100.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Marksman
kadita,3,3,0,1,100.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Assassin
carmilla,3,1,2,2,33.33,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Tank
khaleed,3,1,2,0,33.33,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
chou,3,0,3,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
gloo,3,0,3,1,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Tank
ixia,3,0,3,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Marksman
jawhead,2,2,0,0,100.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
selena,2,2,0,0,100.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Assassin
uranus,2,2,0,1,100.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Tank
julian,2,1,1,1,50.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Jungle,Mage
alice,2,0,2,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Mage
diggie,2,0,2,5,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Other
yve,2,0,2,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Mage
beatrix,1,1,0,1,100.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Marksman
lesley,1,1,0,0,100.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Assassin
cecilion,1,0,1,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Mage
estes,1,0,1,1,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Other
hylos,1,0,1,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Roam,Tank
lunox,1,0,1,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Mid Lane,Mage
melissa,1,0,1,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Gold Lane,Marksman
phoveus,1,0,1,0,0.0,2024,MPL MENA Season 5,https://liquipedia.net/mobilelegends/MPL/MENA/Season_5/Statistics,Exp Lane,Fighter
tigreal,39,27,12,33,69.23,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
edith,39,19,20,25,48.72,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Marksman
harith,38,28,10,38,73.68,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
hayabusa,37,21,16,38,56.76,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
hylos,36,20,16,50,55.56,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
ling,35,21,14,33,60.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
aurora,35,17,18,10,48.57,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
phoveus,35,17,18,51,48.57,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
chou,31,13,18,17,41.94,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
fanny,28,12,16,41,42.86,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
moskov,28,12,16,28,42.86,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Gold Lane,Marksman
zhask,27,15,12,20,55.56,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
nolan,27,12,15,13,44.44,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
vexana,25,14,11,6,56.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
karrie,25,11,14,9,44.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Gold Lane,Marksman
ruby,23,10,13,31,43.48,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
gatotkaca,22,11,11,19,50.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Fighter
terizla,22,9,13,10,40.91,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
valentina,22,7,15,17,31.82,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
roger,20,10,10,26,50.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Marksman
zhuxin,18,11,7,44,61.11,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
khaleed,17,11,6,14,64.71,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
claude,16,6,10,7,37.5,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Gold Lane,Marksman
yve,15,9,6,7,60.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
minotaur,14,10,4,8,71.43,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
faramis,13,2,11,14,15.38,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
natan,12,10,2,18,83.33,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Gold Lane,Marksman
khufra,12,3,9,6,25.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
julian,12,2,10,7,16.67,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Mage
angela,10,5,5,12,50.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Other
grock,9,3,6,7,33.33,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Fighter
bruno,8,3,5,3,37.5,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Gold Lane,Marksman
alpha,8,2,6,11,25.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Fighter
arlott,7,3,4,4,42.86,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Assassin
gloo,7,3,4,4,42.86,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Tank
lolita,6,4,2,8,66.67,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
luo yi,6,4,2,10,66.67,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
lunox,6,1,5,15,16.67,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
beatrix,5,4,1,1,80.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Gold Lane,Marksman
benedetta,5,4,1,2,80.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Assassin
suyou,5,3,2,3,60.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
akai,5,2,3,1,40.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
alice,5,2,3,6,40.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Mage
jawhead,5,2,3,6,40.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
mathilda,5,2,3,23,40.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Assassin
bane,4,4,0,6,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Mage
martis,4,4,0,2,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Fighter
joy,4,3,1,7,75.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
x.borg,4,1,3,4,25.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
carmilla,3,2,1,0,66.67,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
chip,3,2,1,85,66.67,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
franco,3,1,2,0,33.33,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Roam,Tank
hanabi,3,1,2,8,33.33,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Gold Lane,Marksman
cici,3,0,3,1,0.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
wanwan,3,0,3,2,0.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Gold Lane,Marksman
dyrroth,2,2,0,0,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
lancelot,2,2,0,1,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
cecilion,2,0,2,0,0.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
esmeralda,2,0,2,0,0.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Mage
fredrinn,2,0,2,0,0.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Fighter
freya,2,0,2,3,0.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
minsitthar,2,0,2,2,0.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
yu zhong,2,0,2,0,0.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
guinevere,1,1,0,0,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Fighter
hanzo,1,1,0,0,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
helcurt,1,1,0,0,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
lylia,1,1,0,0,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Mid Lane,Mage
uranus,1,1,0,0,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Exp Lane,Tank
yi sun-shin,1,1,0,0,100.0,2024,MPL Singapore Season 8,https://liquipedia.net/mobilelegends/MPL/Singapore/Season_8/Statistics,Jungle,Assassin
